id|random_number
416|0.14699558011435676
417|0.15320245303720859
418|0.9014973955203094
419|0.5977560810219772
420|0.6042173081799997
421|0.8423527435702785
422|0.014503835381464936
423|0.28432110590636983
424|0.4975635436062489
425|0.9633318460807333
426|0.75507305336206
427|0.4455807912140859
428|0.16654608022896988
429|0.7827026374982102
430|0.5623746873468703
431|0.5266365901506842
432|0.3618633526772008
433|0.05392760056700874
434|0.6201879757410255
435|0.1495581186493009
436|0.7744582510589638
437|0.9954369436580479
438|0.47619268415566074
439|0.1049639702789571
440|0.9740695524692181
441|0.1731702898598736
442|0.9194924722224549
443|0.7459732170052423
444|0.39364451374565723
445|0.7524147437184964
446|0.26174659105011067
447|0.8733071148074173
448|0.42869262694547516
449|0.4681731792142635
450|0.39700511347923007
451|0.7956345510682936
452|0.04818478172977614
453|0.9443277779578353
454|0.9532042440604523
455|0.9943688105651108
456|0.429620876666573
457|0.7130671045198179
458|0.6798465570069152
459|0.9539599825792807
460|0.5903089901132769
461|0.9834123965689473
462|0.1085157848120527
463|0.7139079949378266
464|0.9000163579519431
465|0.7888770346119434
466|0.7038413650685318
467|0.10032320893561086
468|0.6543071592952522
469|0.8851325259595773
470|0.9218579575097252
471|0.46875953123246206
472|0.7781200718950277
473|0.7451283519278346
474|0.662471463530071
475|0.690603924034068
476|0.2361832777435131
477|0.5975241182708949
478|0.9270486651562391
479|0.6817551967801847
480|0.09179649088310815
481|0.06963895578868007
482|0.7020689027551342
483|0.1117990767528606
484|0.927719132242331
485|0.055517423124342935
486|0.8173433612710805
487|0.2763702319159178
488|0.827728980810497
489|0.25616519976922625
490|0.058661670083594686
491|0.202676991973183
492|0.2510500433023126
493|0.26987924739401425
494|0.07385078029364767
495|0.9281934120134926
496|0.556535048279274
497|0.7560663150437859
498|0.3096800622257453
499|0.9271534928427007
