id|random_number
666|0.14098468005180398
667|0.4243796546154348
668|0.8058845452437008
669|0.17681859550052592
670|0.21486493953176178
671|0.6835077401688241
672|0.28815130744763773
673|0.6676065753121158
674|0.6324778642348333
675|0.4107800869236955
676|0.9419449930405421
677|0.6039085994937546
678|0.8271677663986108
679|0.7998936616205234
680|0.8091906229981093
681|0.7450731928366686
682|0.5160662038197806
683|0.6400810936817819
684|0.32858766134080586
685|0.8166428514667426
686|0.10890696024908353
687|0.8233770649506159
688|0.39431068172847705
689|0.47463092792686656
690|0.13723747805162356
691|0.16914692288837851
692|0.9381349615739816
693|0.4218648757628465
694|0.9950674711504215
695|0.7085891033100263
696|0.8354869053443394
697|0.15734243122133096
698|0.5649178913864081
699|0.8790951270910368
700|0.7834470849745361
701|0.26825045642846856
702|0.8293765540030033
703|0.5737659928456086
704|0.12603449508081144
705|0.4564726432022985
706|0.8503284646714147
707|0.8797636215754544
708|0.2870533296864245
709|0.14855065524144673
710|0.04316604473343977
711|0.5058563321543647
712|0.8929968519425165
713|0.44831892532691164
714|0.23939178615296997
715|0.6102478752122774
716|0.8253900881278116
717|0.8624825907214075
718|0.21479955816206997
719|0.5777292948304
720|0.8245268641814982
721|0.6443535942578194
722|0.38815396715850126
723|0.03728011357592054
724|0.9723217267077551
725|0.7576812526528555
726|0.48330252819822106
727|0.5375236571781027
728|0.2583824117624832
729|0.8607945725573044
730|0.7553877141517993
731|0.8377216717410106
732|0.8894477336244443
733|0.22954379132980285
734|0.701105359358115
735|0.7060064012431616
736|0.4257445948315167
737|0.8896910260980321
738|0.6557864333048326
739|0.6749867073287605
740|0.715778944217701
741|0.6956049789751136
742|0.0023487659059230337
743|0.36190150089788
744|0.0316117122153744
745|0.48937451515313124
746|0.4748571167304986
747|0.9971357739164118
748|0.4600087212424423
749|0.7495732378254826
