id|random_number
250|0.4540070062907441
251|0.18236599228913253
252|0.9794163745424465
253|0.605630946080915
254|0.28747981784956067
255|0.8816939856503823
256|0.24414352277425644
257|0.2219337377682591
258|0.6591487305163353
259|0.22096032141991773
260|0.7442455882961206
261|0.7042585429088607
262|0.5811575461335369
263|0.5790101668464632
264|0.8048333671267105
265|0.8374675817463045
266|0.4641802729674477
267|0.9573031949011398
268|0.8774432156241734
269|0.27605426809914746
270|0.34602399814494067
271|0.1867441608022118
272|0.12384329780996872
273|0.2704778680635266
274|0.5131694744843306
275|0.7152652910297752
276|0.6226045879284006
277|0.2699370921026014
278|0.6328679577390333
279|0.7560743900460908
280|0.40403906923349076
281|0.722098152542844
282|0.7879819787704159
283|0.8572395287753919
284|0.6727109680635825
285|0.5718975871507407
286|0.7855122584696256
287|0.675909443438643
288|0.9156008190377762
289|0.0017261740462154451
290|0.09057615045354006
291|0.6401950561789909
292|0.9564894933312678
293|0.6283215461015571
294|0.8780712563189087
295|0.9647294036790577
296|0.8514304555596486
297|0.5299094712021043
298|0.16091903605033075
299|0.7543255842307647
300|0.41293050480329674
301|0.7918468474740128
302|0.6585426722433766
303|0.38225453285247213
304|0.32892847493270716
305|0.7501817483681498
306|0.11198547101808631
307|0.8516506021672544
308|0.5178133850519506
309|0.263190895101457
310|0.7745964943709066
311|0.3535882331498783
312|0.2564788322003928
313|0.644776382921988
314|0.2104475644284719
315|0.46742789152115094
316|0.16508696673652656
317|0.47498367606957603
318|0.8643456892418545
319|0.027506318055351198
320|0.755173742262863
321|0.9362766405110694
322|0.29076005725623544
323|0.4639868820339741
324|0.22759211373650678
325|0.25687211477406147
326|0.8713729315759535
327|0.8955497683899006
328|0.9721660809012637
329|0.14151482927857528
330|0.48008159449054344
331|0.9542542618856574
332|0.3390737132464351
